len_chars,len_words,ratio_alpha,ratio_digits,ratio_rare_symbols,ratio_non_printable,line_breaks,one_letter_words,weird_alnum_tokens,repeated_char_tokens,near_empty_lines,symbol_only_lines,legal_terms_count,normal_word_ratio,important_data_count,ocr_quality_score,ocr_estado
6951.0,1133.0,0.7243562077398935,0.04992087469428859,0.009638900877571573,0.0,168.0,113.0,9.0,0.0,6.0,2.0,52.0,0.8022947925860547,39.0,0.9077379702753453,legible
3442.0,565.0,0.7382335851249273,0.06159209761766415,0.0008715862870424172,0.0,91.0,48.0,10.0,0.0,3.0,0.0,27.0,0.8212389380530973,27.0,0.9334076992693072,legible
4842.0,824.0,0.7149938042131351,0.06319702602230483,0.0080545229244114,0.0,144.0,90.0,8.0,0.0,7.0,2.0,34.0,0.7706310679611651,29.0,0.9030465744863313,legible
3235.0,540.0,0.7078825347758887,0.06831530139103555,0.0034003091190108192,0.0,93.0,54.0,3.0,0.0,3.0,1.0,35.0,0.7944444444444444,20.0,0.9298284266171198,legible
4174.0,706.0,0.6923814087206517,0.07307139434595113,0.0023957834211787254,0.0,178.0,60.0,12.0,2.0,12.0,3.0,19.0,0.7804532577903682,29.0,0.9203806691205799,legible
3177.0,540.0,0.6918476550204595,0.047529115517784076,0.0066100094428706326,0.0,135.0,61.0,4.0,7.0,4.0,0.0,21.0,0.7888888888888889,15.0,0.8978102769908718,legible
3832.0,657.0,0.7505219206680585,0.03836116910229645,0.0020876826722338203,0.0,111.0,66.0,4.0,0.0,8.0,1.0,38.0,0.817351598173516,30.0,0.9334780573724613,legible
2971.0,530.0,0.703130259171996,0.06563446650959273,0.003365870077415012,0.0,95.0,82.0,8.0,0.0,4.0,2.0,25.0,0.7320754716981132,27.0,0.8778617993560346,legible
2744.0,483.0,0.7055393586005831,0.0706997084548105,0.0010932944606413995,0.0,80.0,74.0,5.0,0.0,3.0,0.0,27.0,0.7246376811594203,27.0,0.8964426223052632,legible
7081.0,1239.0,0.7116226521677729,0.0638327919785341,0.005790142635221014,0.0,170.0,160.0,13.0,0.0,9.0,3.0,48.0,0.744955609362389,60.0,0.8925118247287205,legible
4062.0,740.0,0.6989167897587395,0.06499261447562776,0.0029542097488921715,0.0,140.0,112.0,5.0,0.0,10.0,4.0,41.0,0.7324324324324324,38.0,0.8885593185085193,legible
6054.0,1026.0,0.7454575487281137,0.03518334985133796,0.0028080607862570202,0.0,126.0,103.0,6.0,1.0,1.0,0.0,38.0,0.8294346978557505,29.0,0.9332892418525666,legible
3002.0,524.0,0.689873417721519,0.08094603597601599,0.002331778814123917,0.0,105.0,77.0,7.0,0.0,7.0,2.0,21.0,0.7290076335877863,22.0,0.8868892016070675,legible
2454.0,426.0,0.7037489812550938,0.08475957620211899,0.0032599837000814994,0.0,70.0,55.0,2.0,0.0,3.0,0.0,27.0,0.7417840375586855,26.0,0.909254558699437,legible
2756.0,477.0,0.6992017416545718,0.068577648766328,0.00544267053701016,0.0,111.0,41.0,6.0,0.0,5.0,2.0,19.0,0.7945492662473794,12.0,0.9195298569355173,legible
2809.0,495.0,0.700249199003204,0.08401566393734425,0.000355998576005696,0.0,91.0,74.0,10.0,0.0,3.0,0.0,23.0,0.7313131313131314,24.0,0.8898120801519592,legible
4998.0,873.0,0.6912765106042417,0.07723089235694278,0.009203681472589036,0.0,123.0,88.0,10.0,0.0,6.0,1.0,32.0,0.7273768613974799,39.0,0.8944301021004147,legible
7243.0,1320.0,0.6972249068065719,0.07262184177826868,0.0030374154355929865,0.0,117.0,214.0,13.0,0.0,1.0,1.0,33.0,0.696969696969697,55.0,0.8784176877161775,legible
1834.0,306.0,0.7017448200654307,0.0861504907306434,0.0010905125408942203,0.0,67.0,18.0,1.0,0.0,3.0,1.0,17.0,0.8202614379084967,16.0,0.8982530884031782,legible
5430.0,911.0,0.7244935543278085,0.06390423572744015,0.0034990791896869246,0.0,142.0,77.0,11.0,0.0,7.0,1.0,44.0,0.8090010976948409,36.0,0.9303265832642511,legible
4715.0,762.0,0.7293743372216331,0.07274655355249204,0.0004241781548250265,0.0,115.0,65.0,0.0,1.0,4.0,0.0,45.0,0.8149606299212598,47.0,0.9547601681682684,legible
3357.0,599.0,0.6827524575513851,0.08042895442359249,0.0032767351802204347,0.0,167.0,82.0,5.0,0.0,8.0,0.0,31.0,0.7395659432387313,17.0,0.9034854524500002,legible
3901.0,692.0,0.6941809792360933,0.06767495513970777,0.005126890540886952,0.0,185.0,108.0,3.0,0.0,42.0,7.0,28.0,0.7369942196531792,18.0,0.8806252887709715,legible
1975.0,344.0,0.7149367088607594,0.05518987341772152,0.004050632911392405,0.0,69.0,55.0,0.0,0.0,2.0,2.0,24.0,0.7645348837209303,9.0,0.8601281986540421,legible
4991.0,816.0,0.7034662392306151,0.06792226006812262,0.007814065317571629,0.0,216.0,68.0,16.0,0.0,15.0,8.0,22.0,0.8112745098039216,22.0,0.8986818479144812,legible
3532.0,588.0,0.7253680634201586,0.05266138165345413,0.0056625141562853904,0.0,121.0,46.0,2.0,0.0,12.0,7.0,33.0,0.8180272108843537,20.0,0.9210027949783406,legible
3003.0,515.0,0.7066267066267067,0.07259407259407259,0.003663003663003663,0.0,104.0,57.0,3.0,0.0,2.0,0.0,32.0,0.7728155339805826,29.0,0.9253874707710943,legible
4082.0,671.0,0.7226849583537481,0.06320431161195493,0.002449779519843214,0.0,112.0,71.0,4.0,0.0,3.0,0.0,39.0,0.7928464977645305,37.0,0.9328353185918185,legible
1368.0,245.0,0.695906432748538,0.07309941520467836,0.0021929824561403508,0.0,62.0,31.0,1.0,0.0,6.0,1.0,13.0,0.7346938775510204,13.0,0.8026650683674222,legible
1546.0,255.0,0.7128072445019404,0.0646830530401035,0.00517464424320828,0.0,60.0,20.0,2.0,1.0,4.0,2.0,14.0,0.8274509803921568,10.0,0.8266805829794522,legible
2461.0,429.0,0.707842340511987,0.05770012190166599,0.005282405526208858,0.0,130.0,41.0,1.0,1.0,6.0,3.0,36.0,0.8088578088578089,25.0,0.92060191117797,legible
1638.0,287.0,0.742979242979243,0.03540903540903541,0.004884004884004884,0.0,45.0,52.0,1.0,0.0,2.0,0.0,8.0,0.759581881533101,5.0,0.7322541208706324,legible
1323.0,226.0,0.7165532879818595,0.07558578987150416,0.0030234315948601664,0.0,42.0,28.0,0.0,1.0,3.0,0.0,12.0,0.7876106194690266,11.0,0.8061392837553236,legible
627.0,115.0,0.7240829346092504,0.04146730462519936,0.0,0.0,24.0,8.0,0.0,0.0,1.0,1.0,8.0,0.8608695652173913,6.0,0.6837086130550725,legible
2337.0,416.0,0.7299957210098417,0.044501497646555414,0.0025673940949935813,0.0,81.0,44.0,2.0,0.0,3.0,1.0,19.0,0.8028846153846154,17.0,0.9189906013512145,legible
3612.0,603.0,0.7048726467331119,0.06893687707641195,0.009689922480620155,0.0,102.0,59.0,10.0,0.0,6.0,3.0,32.0,0.7810945273631841,23.0,0.89212111013009,legible
1894.0,309.0,0.6884899683210137,0.08447729672650475,0.009503695881731784,0.0,67.0,32.0,1.0,0.0,3.0,2.0,21.0,0.7864077669902912,13.0,0.8539960204981366,legible
3251.0,548.0,0.683482005536758,0.08674254075669025,0.003998769609350969,0.0,160.0,60.0,5.0,0.0,4.0,1.0,31.0,0.7481751824817519,35.0,0.9136065530460457,legible
2648.0,450.0,0.6925981873111783,0.0804380664652568,0.006042296072507553,0.0,113.0,56.0,1.0,0.0,8.0,3.0,25.0,0.7577777777777778,22.0,0.9040279061935572,legible
2593.0,438.0,0.7072888546085615,0.08175858079444659,0.005784805244890089,0.0,69.0,46.0,0.0,3.0,2.0,1.0,30.0,0.7831050228310502,20.0,0.9167592811596477,legible
3318.0,595.0,0.7362869198312236,0.04219409282700422,0.0006027727546714888,0.0,89.0,90.0,6.0,0.0,2.0,1.0,21.0,0.7630252100840336,15.0,0.903603435441649,legible
2352.0,387.0,0.7593537414965986,0.04124149659863945,0.00042517006802721087,0.0,63.0,33.0,0.0,0.0,3.0,1.0,23.0,0.8294573643410853,19.0,0.9412107406462583,legible
942.0,171.0,0.7080679405520169,0.050955414012738856,0.0010615711252653928,0.0,48.0,21.0,2.0,0.0,5.0,1.0,9.0,0.7777777777777778,9.0,0.7098226196515189,legible
3258.0,536.0,0.7194597912829958,0.07213014119091467,0.0024554941682013503,0.0,104.0,48.0,9.0,0.0,5.0,0.0,22.0,0.7779850746268657,18.0,0.927033598837082,legible
2055.0,425.0,0.6442822384428224,0.06326034063260341,0.00827250608272506,0.0,149.0,88.0,0.0,0.0,15.0,4.0,8.0,0.668235294117647,10.0,0.7510146929186714,legible
4245.0,694.0,0.7517078916372203,0.04946996466431095,0.002355712603062426,0.0,96.0,71.0,9.0,0.0,3.0,0.0,36.0,0.8429394812680115,20.0,0.9261844881077245,legible
3623.0,606.0,0.7306099917195694,0.06486337289539056,0.003036157880209771,0.0,80.0,54.0,2.0,0.0,0.0,0.0,40.0,0.8118811881188119,35.0,0.9426225531054346,legible
3790.0,613.0,0.7488126649076517,0.050659630606860157,0.0029023746701846965,0.0,90.0,49.0,9.0,0.0,1.0,0.0,25.0,0.8466557911908646,15.0,0.9334837750239963,legible
2239.0,423.0,0.637338097364895,0.10808396605627513,0.005359535506922733,0.0,109.0,40.0,10.0,0.0,14.0,5.0,15.0,0.7163120567375887,16.0,0.8527455618651237,legible
1674.0,284.0,0.7144563918757467,0.06571087216248507,0.0005973715651135006,0.0,59.0,22.0,0.0,0.0,4.0,1.0,12.0,0.7922535211267606,14.0,0.8759953742546653,legible
2689.0,441.0,0.7300111565637784,0.06284864261807363,0.0007437709185570844,0.0,84.0,50.0,3.0,0.0,5.0,0.0,26.0,0.7936507936507936,17.0,0.9332092766448341,legible
3435.0,573.0,0.7446870451237263,0.04395924308588064,0.0017467248908296944,0.0,97.0,52.0,2.0,0.0,10.0,1.0,30.0,0.837696335078534,24.0,0.9421079725701295,legible
4645.0,771.0,0.7039827771797632,0.06307857911733046,0.010979547900968783,0.0,110.0,83.0,10.0,0.0,5.0,0.0,38.0,0.7846952010376135,33.0,0.8974483461987911,legible
4609.0,762.0,0.7305272293339119,0.04946843133000651,0.010414406595790845,0.0,138.0,90.0,8.0,4.0,9.0,1.0,32.0,0.7900262467191601,23.0,0.8877364925566545,legible
2237.0,411.0,0.6826106392489942,0.07107733571747876,0.011175681716584712,0.0,74.0,62.0,3.0,0.0,3.0,2.0,26.0,0.7128953771289538,24.0,0.8436153318371575,legible
2080.0,365.0,0.7004807692307692,0.06346153846153846,0.002403846153846154,0.0,74.0,40.0,2.0,0.0,4.0,0.0,22.0,0.7972602739726027,14.0,0.9035263308482614,legible
2372.0,407.0,0.6517706576728499,0.09443507588532883,0.013069139966273187,0.0,111.0,51.0,2.0,1.0,10.0,6.0,13.0,0.7469287469287469,14.0,0.8502423450788281,legible
6240.0,1024.0,0.7338141025641025,0.052083333333333336,0.008493589743589743,0.0,100.0,84.0,9.0,1.0,1.0,2.0,36.0,0.8125,34.0,0.9150012414665444,legible
2833.0,484.0,0.7532650900105895,0.03812213201553124,0.0014119308153900459,0.0,80.0,36.0,4.0,0.0,2.0,0.0,24.0,0.8450413223140496,17.0,0.9486834547379904,legible
1204.0,206.0,0.7018272425249169,0.08305647840531562,0.0008305647840531562,0.0,30.0,15.0,0.0,0.0,0.0,0.0,10.0,0.7815533980582524,8.0,0.7922136185889846,legible
3210.0,563.0,0.7249221183800623,0.05545171339563863,0.0021806853582554517,0.0,87.0,41.0,4.0,0.0,3.0,1.0,31.0,0.8383658969804618,26.0,0.9448132846953624,legible
1230.0,222.0,0.7162601626016261,0.052845528455284556,0.0016260162601626016,0.0,50.0,28.0,2.0,0.0,1.0,0.0,9.0,0.7567567567567568,6.0,0.7457797670442963,legible
3052.0,537.0,0.7208387942332897,0.05733944954128441,0.001310615989515072,0.0,99.0,56.0,8.0,0.0,13.0,2.0,33.0,0.7970204841713222,30.0,0.9193795207099291,legible
2019.0,354.0,0.6810302129767212,0.08915304606240713,0.004952947003467063,0.0,65.0,43.0,3.0,0.0,7.0,2.0,21.0,0.7372881355932204,17.0,0.8641673227939842,legible
5302.0,862.0,0.7391550358355338,0.05299886835156545,0.005469634100339495,0.0,109.0,84.0,14.0,0.0,5.0,2.0,26.0,0.7958236658932715,29.0,0.9091190900251273,legible
2781.0,458.0,0.7346278317152104,0.04962243797195254,0.002876663070837828,0.0,80.0,43.0,5.0,0.0,4.0,0.0,25.0,0.8165938864628821,19.0,0.931314469756567,legible
6053.0,997.0,0.7450850817776309,0.03981496778456964,0.005617049396993226,0.0,136.0,85.0,6.0,0.0,15.0,10.0,34.0,0.8304914744232698,29.0,0.9092718874926979,legible
3412.0,593.0,0.6840562719812426,0.07854630715123095,0.005861664712778429,0.0,98.0,66.0,12.0,0.0,10.0,3.0,21.0,0.7537942664418212,29.0,0.8867383998480747,legible
2681.0,478.0,0.7038418500559492,0.05557627750839239,0.004475941812756434,0.0,102.0,61.0,0.0,0.0,8.0,3.0,22.0,0.7719665271966527,24.0,0.9119853194427506,legible
1964.0,336.0,0.6858452138492872,0.08706720977596741,0.0005091649694501018,0.0,70.0,29.0,1.0,0.0,2.0,0.0,22.0,0.7589285714285714,23.0,0.9061125283220356,legible
1127.0,197.0,0.6894409937888198,0.07808340727595386,0.0044365572315882874,0.0,48.0,17.0,0.0,0.0,3.0,1.0,15.0,0.766497461928934,16.0,0.7924089864502698,legible
2298.0,378.0,0.7571801566579635,0.03263707571801567,0.0039164490861618795,0.0,69.0,35.0,3.0,0.0,3.0,1.0,11.0,0.8492063492063492,8.0,0.8988269462863774,legible
8689.0,1456.0,0.7297732765565658,0.06502474392910576,0.0008056162964667971,0.0,180.0,120.0,4.0,0.0,7.0,2.0,78.0,0.8159340659340659,60.0,0.9497201732919802,legible
4962.0,827.0,0.7245062474808545,0.07194679564691657,0.001007658202337767,0.0,145.0,90.0,4.0,0.0,5.0,0.0,48.0,0.7920193470374849,44.0,0.9370969367190648,legible
2516.0,481.0,0.6641494435612083,0.09300476947535771,0.0027821939586645467,0.0,111.0,69.0,1.0,0.0,6.0,1.0,18.0,0.7318087318087318,24.0,0.9010406208278496,legible
6400.0,1040.0,0.75390625,0.04578125,0.00109375,0.0,175.0,90.0,3.0,0.0,4.0,0.0,56.0,0.8548076923076923,36.0,0.9502851562499999,legible
3575.0,616.0,0.7314685314685314,0.048111888111888115,0.002797202797202797,0.0,102.0,56.0,2.0,0.0,3.0,0.0,29.0,0.823051948051948,23.0,0.9425206043956043,legible
1540.0,268.0,0.7233766233766233,0.052597402597402594,0.003246753246753247,0.0,56.0,30.0,2.0,0.0,5.0,0.0,13.0,0.7686567164179104,11.0,0.8331167539952012,legible
1703.0,307.0,0.6788021139166177,0.08631826189078097,0.0035231943628890195,0.0,60.0,46.0,3.0,0.0,11.0,3.0,18.0,0.6905537459283387,18.0,0.8042977804854469,legible
2794.0,565.0,0.6660701503221188,0.05833929849677881,0.004294917680744453,0.0,124.0,123.0,2.0,0.0,4.0,3.0,18.0,0.6690265486725664,15.0,0.850052120561449,legible
1233.0,229.0,0.6942416869424168,0.07623682076236821,0.0016220600162206002,0.0,60.0,34.0,1.0,0.0,7.0,1.0,12.0,0.7336244541484717,13.0,0.7801686186726965,legible
2637.0,444.0,0.7303754266211604,0.0565036025786879,0.0007584376185058779,0.0,53.0,45.0,0.0,0.0,0.0,0.0,25.0,0.7927927927927928,25.0,0.9475368072851007,legible
2725.0,541.0,0.6924770642201835,0.05431192660550459,0.004036697247706422,0.0,115.0,100.0,1.0,0.0,2.0,0.0,18.0,0.7153419593345656,15.0,0.8806648169763407,legible
3207.0,562.0,0.7065793576551294,0.06298721546616776,0.0031181789834736516,0.0,95.0,67.0,1.0,0.0,3.0,2.0,24.0,0.7722419928825622,28.0,0.9208265746176163,legible
2292.0,373.0,0.7294938917975567,0.06719022687609075,0.0008726003490401396,0.0,64.0,44.0,1.0,0.0,4.0,0.0,21.0,0.7828418230563002,17.0,0.9216389552631604,legible
4007.0,654.0,0.7382081357624157,0.060144746693286746,0.0002495632642874969,0.0,94.0,59.0,2.0,0.0,1.0,0.0,34.0,0.8256880733944955,28.0,0.9508047041530532,legible
1583.0,280.0,0.6797220467466835,0.08149084017687934,0.006317119393556538,0.0,59.0,38.0,0.0,0.0,2.0,0.0,18.0,0.7214285714285714,16.0,0.8190387182285881,legible
2930.0,491.0,0.7334470989761093,0.04948805460750853,0.0006825938566552901,0.0,76.0,55.0,1.0,0.0,3.0,0.0,36.0,0.8044806517311609,25.0,0.9399667218117236,legible
3614.0,654.0,0.6992252351964582,0.07083563918096292,0.00387382401770891,0.0,107.0,70.0,4.0,0.0,7.0,0.0,25.0,0.7492354740061162,26.0,0.9211447902435892,legible
1727.0,299.0,0.7052692530399537,0.06543138390272148,0.0023161551823972205,0.0,56.0,32.0,0.0,0.0,3.0,1.0,21.0,0.7591973244147158,16.0,0.8614116932250492,legible
2168.0,386.0,0.7107933579335793,0.06595940959409594,0.0032287822878228783,0.0,65.0,50.0,0.0,1.0,3.0,1.0,17.0,0.7538860103626943,21.0,0.890227209683739,legible
4433.0,725.0,0.7196029776674938,0.07331378299120235,0.0009023234829686443,0.0,130.0,58.0,5.0,1.0,1.0,1.0,31.0,0.7737931034482759,29.0,0.9434429260724224,legible
5870.0,1036.0,0.7323679727427598,0.05502555366269165,0.0010221465076660989,0.0,104.0,112.0,8.0,1.0,1.0,0.0,31.0,0.7828185328185329,35.0,0.9325643774706805,legible
1641.0,288.0,0.7239488117001828,0.062157221206581355,0.001218769043266301,0.0,46.0,36.0,0.0,0.0,1.0,0.0,17.0,0.7777777777777778,16.0,0.8563024024879516,legible
1621.0,296.0,0.7230104873534855,0.05737199259716225,0.0006169031462060457,0.0,42.0,32.0,1.0,0.0,0.0,0.0,15.0,0.793918918918919,17.0,0.8635095014514312,legible
5068.0,825.0,0.7259273875295975,0.06531176006314128,0.001775848460931334,0.0,119.0,61.0,5.0,0.0,4.0,1.0,39.0,0.7951515151515152,39.0,0.9477780584056826,legible
1816.0,311.0,0.711453744493392,0.08204845814977973,0.0022026431718061676,0.0,53.0,22.0,1.0,0.0,0.0,0.0,18.0,0.8070739549839229,20.0,0.8945814876530163,legible
2940.0,510.0,0.6925170068027211,0.08231292517006802,0.0013605442176870747,0.0,120.0,58.0,6.0,0.0,5.0,2.0,44.0,0.7647058823529411,34.0,0.9163313016971495,legible
8751.0,1493.0,0.7668837847103188,0.030967889384070392,0.0010284538909838875,0.0,162.0,169.0,6.0,0.0,7.0,0.0,54.0,0.8352310783657066,27.0,0.9358842384332231,legible
6967.0,1166.0,0.7050380364575858,0.07162336730299985,0.003301277450839673,0.0,221.0,87.0,34.0,4.0,7.0,4.0,29.0,0.8044596912521441,24.0,0.9065205199539432,legible
8398.0,1410.0,0.7526792093355561,0.03738985472731603,0.0016670635865682305,0.0,222.0,154.0,8.0,0.0,5.0,2.0,56.0,0.8106382978723404,34.0,0.9309123850120469,legible
3888.0,614.0,0.7314814814814815,0.04861111111111111,0.002829218106995885,0.0,162.0,62.0,11.0,3.0,12.0,0.0,16.0,0.8257328990228013,13.0,0.9128381950308976,legible
6181.0,1071.0,0.7479372269859246,0.03429865717521437,0.0035592946125222458,0.0,114.0,135.0,4.0,4.0,2.0,0.0,54.0,0.7955182072829131,44.0,0.9172863550856355,legible
6044.0,1022.0,0.715089344804765,0.06039046988749173,0.005129053606882859,0.0,183.0,111.0,9.0,0.0,6.0,0.0,59.0,0.7788649706457925,48.0,0.9195837028797647,legible
6043.0,1104.0,0.7266258480886977,0.04484527552540129,0.0024822108224391857,0.0,178.0,151.0,6.0,0.0,4.0,1.0,49.0,0.7789855072463768,40.0,0.9160038897286414,legible
3104.0,515.0,0.7213273195876289,0.07506443298969072,0.0016108247422680412,0.0,74.0,44.0,8.0,0.0,0.0,0.0,46.0,0.8174757281553398,31.0,0.9336126920478429,legible
5416.0,886.0,0.69903988183161,0.07108567208271788,0.006831610044313146,0.0,113.0,82.0,8.0,0.0,6.0,1.0,52.0,0.7753950338600452,51.0,0.9184760981474944,legible
4131.0,689.0,0.7119341563786008,0.07504236262406197,0.002904865649963689,0.0,80.0,62.0,7.0,0.0,1.0,0.0,40.0,0.7764876632801161,32.0,0.9333402741965432,legible
1425.0,235.0,0.6778947368421052,0.10736842105263159,0.0,0.0,46.0,20.0,3.0,1.0,1.0,0.0,14.0,0.7531914893617021,17.0,0.8207371279343215,legible
2597.0,434.0,0.6780901039661148,0.08702348864073932,0.0007701193685021178,0.0,114.0,59.0,5.0,5.0,9.0,1.0,28.0,0.7695852534562212,24.0,0.895431534054709,legible
3951.0,659.0,0.7638572513287776,0.025310048089091368,0.001771703366236396,0.0,99.0,68.0,1.0,0.0,1.0,1.0,34.0,0.8406676783004552,24.0,0.938385362112279,legible
3762.0,623.0,0.7291334396597554,0.05608718766613503,0.004253056884635832,0.0,105.0,68.0,4.0,1.0,2.0,0.0,48.0,0.7945425361155698,39.0,0.9230414050106539,legible
5011.0,863.0,0.7395729395330274,0.045699461185392136,0.002195170624625823,0.0,95.0,130.0,3.0,1.0,0.0,0.0,47.0,0.7740440324449595,42.0,0.9117079121485034,legible
3554.0,569.0,0.7585818795723129,0.03432751828925155,0.0014068655036578502,0.0,85.0,63.0,4.0,2.0,5.0,1.0,40.0,0.8312829525483304,28.0,0.9237611526018333,legible
4574.0,719.0,0.7678181023174464,0.03257542632269349,0.0017490161783996502,0.0,107.0,72.0,6.0,5.0,4.0,0.0,45.0,0.8456189151599444,31.0,0.9256341217487971,legible
4228.0,699.0,0.72918637653737,0.05936613055818354,0.0030747398297067173,0.0,97.0,72.0,8.0,0.0,3.0,1.0,36.0,0.8025751072961373,31.0,0.9221813504840869,legible
2158.0,406.0,0.7038924930491196,0.05468025949953661,0.003243744207599629,0.0,74.0,58.0,2.0,0.0,4.0,2.0,17.0,0.7536945812807881,18.0,0.876811797088392,legible
2600.0,434.0,0.6965384615384616,0.09038461538461538,0.0019230769230769232,0.0,69.0,54.0,2.0,0.0,0.0,0.0,29.0,0.7649769585253456,29.0,0.9236766714493554,legible
4310.0,719.0,0.7197215777262181,0.06357308584686774,0.004408352668213457,0.0,88.0,59.0,6.0,0.0,5.0,2.0,44.0,0.7983310152990264,39.0,0.9283032448443572,legible
2794.0,467.0,0.7716535433070866,0.03042233357193987,0.0021474588403722263,0.0,58.0,39.0,2.0,0.0,0.0,0.0,20.0,0.8501070663811563,13.0,0.9468658213761822,legible
3956.0,674.0,0.7135995955510617,0.06774519716885744,0.0032861476238624874,0.0,85.0,78.0,13.0,1.0,3.0,0.0,38.0,0.7640949554896143,34.0,0.9036185305866428,legible
2633.0,432.0,0.7413596657804785,0.0668439042916825,0.0007595898214963919,0.0,72.0,38.0,3.0,0.0,1.0,0.0,26.0,0.8078703703703703,25.0,0.9455668241233066,legible
5839.0,1098.0,0.6913855112176742,0.05857167323171776,0.003767768453502312,0.0,210.0,170.0,8.0,0.0,12.0,2.0,33.0,0.73224043715847,38.0,0.8899015038944547,legible
2766.0,476.0,0.7245119305856833,0.06616052060737528,0.0010845986984815619,0.0,75.0,52.0,1.0,0.0,1.0,0.0,20.0,0.7899159663865546,21.0,0.9400436687690259,legible
2196.0,445.0,0.674408014571949,0.06284153005464481,0.004553734061930784,0.0,116.0,99.0,1.0,0.0,14.0,1.0,15.0,0.6921348314606741,18.0,0.8431452518151473,legible
2148.0,390.0,0.7053072625698324,0.07774674115456238,0.0013966480446927375,0.0,59.0,48.0,3.0,0.0,2.0,0.0,27.0,0.7410256410256411,26.0,0.8935586765334342,legible
1413.0,282.0,0.6206652512384997,0.10120311394196745,0.005661712668082095,0.0,91.0,63.0,1.0,0.0,12.0,1.0,11.0,0.6382978723404256,13.0,0.7299281629076169,legible
3332.0,665.0,0.7019807923169268,0.051320528211284515,0.000900360144057623,0.0,112.0,111.0,3.0,0.0,4.0,2.0,23.0,0.7443609022556391,22.0,0.8958004131459497,legible
2545.0,429.0,0.718664047151277,0.060903732809430254,0.0015717092337917485,0.0,69.0,42.0,1.0,0.0,3.0,0.0,30.0,0.8041958041958042,22.0,0.943899425721626,legible
3390.0,678.0,0.7209439528023599,0.03510324483775811,0.0002949852507374631,0.0,123.0,122.0,3.0,0.0,6.0,1.0,16.0,0.7492625368731564,18.0,0.8955025078458795,legible
1967.0,369.0,0.7025927808845959,0.062023385866802234,0.0010167768174885613,0.0,54.0,66.0,4.0,0.0,0.0,0.0,12.0,0.7046070460704607,13.0,0.8450564701000254,legible
2753.0,485.0,0.7279331638212859,0.054122775154377044,0.0010897203051216855,0.0,82.0,73.0,1.0,0.0,3.0,0.0,25.0,0.7360824742268042,22.0,0.9103264451502117,legible
1922.0,345.0,0.7034339229968782,0.06659729448491156,0.001040582726326743,0.0,63.0,33.0,1.0,0.0,3.0,2.0,16.0,0.7797101449275362,17.0,0.8950023423725192,legible
6640.0,1076.0,0.740512048192771,0.05466867469879518,0.0030120481927710845,0.0,121.0,79.0,8.0,0.0,1.0,0.0,44.0,0.8113382899628253,42.0,0.9453448739194696,legible
4285.0,708.0,0.7208868144690782,0.06114352392065344,0.006534422403733956,0.0,85.0,70.0,8.0,0.0,3.0,3.0,44.0,0.7909604519774012,40.0,0.9057980155081686,legible
2923.0,559.0,0.6825179609989737,0.08552856654122477,0.0006842285323297981,0.0,133.0,49.0,5.0,0.0,7.0,2.0,14.0,0.7656529516994633,20.0,0.9354385886460861,legible
2506.0,447.0,0.6839584996009577,0.09497206703910614,0.0023942537909018356,0.0,67.0,50.0,0.0,1.0,1.0,0.0,20.0,0.7158836689038032,22.0,0.9206092595026877,legible
3258.0,536.0,0.7326580724370779,0.06752608962553713,0.0027624309392265192,0.0,77.0,60.0,3.0,0.0,1.0,0.0,24.0,0.789179104477612,28.0,0.9293068926774964,legible
4193.0,684.0,0.7192940615311233,0.07059384688766993,0.004054376341521584,0.0,87.0,70.0,7.0,0.0,0.0,0.0,33.0,0.7690058479532164,31.0,0.9220678034574312,legible
2473.0,413.0,0.715729882733522,0.07359482410028306,0.0040436716538617065,0.0,71.0,32.0,1.0,0.0,2.0,0.0,29.0,0.8232445520581114,23.0,0.9445781776926202,legible
4757.0,760.0,0.7445869245322683,0.05423586293882699,0.0021021652301870925,0.0,102.0,61.0,6.0,0.0,4.0,1.0,29.0,0.8223684210526315,25.0,0.9409370666835383,legible
4320.0,707.0,0.7233796296296297,0.06597222222222222,0.0025462962962962965,0.0,97.0,71.0,6.0,0.0,1.0,0.0,34.0,0.7821782178217822,29.0,0.9320852896301534,legible
4044.0,655.0,0.713402571711177,0.0751730959446093,0.004698318496538081,0.0,99.0,56.0,8.0,0.0,5.0,1.0,36.0,0.7847328244274809,35.0,0.9250524720441554,legible
3820.0,612.0,0.7267015706806282,0.06675392670157068,0.0028795811518324606,0.0,89.0,56.0,6.0,0.0,4.0,2.0,29.0,0.7924836601307189,25.0,0.9265294630941381,legible
3931.0,626.0,0.7303485118290511,0.06512337827524803,0.004070211142203002,0.0,86.0,53.0,8.0,0.0,2.0,0.0,33.0,0.8130990415335463,34.0,0.9299639691223118,legible
4670.0,778.0,0.7096359743040686,0.07580299785867238,0.0029978586723768737,0.0,137.0,58.0,6.0,0.0,7.0,1.0,41.0,0.7892030848329049,45.0,0.9420941577440692,legible
2035.0,350.0,0.6737100737100737,0.10122850122850123,0.008353808353808353,0.0,65.0,42.0,14.0,0.0,2.0,1.0,20.0,0.72,23.0,0.8186567048012683,legible
2442.0,411.0,0.7063882063882064,0.0773955773955774,0.0020475020475020475,0.0,73.0,46.0,3.0,0.0,3.0,1.0,16.0,0.7591240875912408,24.0,0.916594322468552,legible
